Année;Cde_Transaction;Transaction;Cde_Pays;Pays;Cde_Devise;Devise;Montant
2018;D613CE;Cotisations sociales effectives obligatoires à la charge des salariés;EST;Estonie;EUR;Euro;123,36
2018;D5;Impôts courants sur le revenu, le patrimoine, etc.;EST;Estonie;EUR;Euro;1929,05
2018;D29E;Autorisations d'exercer des activités commerciales ou professionnelles;EST;Estonie;EUR;Euro;3,44
2018;D6121;Cotisations de pension imputées à la charge des employeurs;EST;Estonie;EUR;Euro;51,66
2018;D21;Impôts sur les produits;EST;Estonie;EUR;Euro;3455,28
2018;D6131;Cotisations de pension effectives à la charge des ménages;EST;Estonie;EUR;Euro;91,36
2018;D6111;Cotisations de pension effectives à la charge des employeurs;EST;Estonie;EUR;Euro;1479,82
2019;D59;Autres impôts courants;EST;Estonie;EUR;Euro;0,00
2019;D59F;Autres impôts courants n.c.a.;EST;Estonie;EUR;Euro;0,00
2019;D613CSN;Cotisations sociales obligatoires à la charge des travailleurs indépendants et des personnes n'occupant pas d'emploi;EST;Estonie;EUR;Euro;185,58
2019;D29A;Impôts sur les terrains, bâtiments et autres constructions;EST;Estonie;EUR;Euro;59,10
2019;D214;Impôts sur les produits à l'exclusion de TVA et des impôts sur les importations et les exportations;EST;Estonie;EUR;Euro;123,07
2019;D613C;Cotisations sociales effectives obligatoires à la charge des ménages;EST;Estonie;EUR;Euro;321,17
2019;D61N;Cotisations sociales effectives des employeurs et des ménages;EST;Estonie;EUR;Euro;3256,40
2019;D29B;Impôts sur l'utilisation d'actifs fixes;EST;Estonie;EUR;Euro;5,22
2019;D214H;Autres taxes sur des services déterminés;EST;Estonie;EUR;Euro;0,08
2019;D2;Impôts sur la production et les importations;EST;Estonie;EUR;Euro;4027,92
2019;D29;Autres impôts sur la production;EST;Estonie;EUR;Euro;288,89
2019;ODD;Charges fiscales correspondant au produit total des impôts et cotisations sociales obligatoires après déduction des montants dus non recouvrables;EST;Estonie;EUR;Euro;9325,01
2019;D2_D5_D91_D611_D613;Total des impôts et des cotisations sociales;EST;Estonie;EUR;Euro;9325,01
2019;D611C;Cotisations sociales effectives obligatoires à la charge des employeurs;EST;Estonie;EUR;Euro;2935,23
2019;D2122;Impôts sur les importations à l'exclusion de la TVA et des droits sur les importations;EST;Estonie;EUR;Euro;1133,35
2019;D51M;Impôts sur le revenu des personnes physiques ou des ménages y compris les gains de détention;EST;Estonie;EUR;Euro;1531,59
2019;D214F;Taxes sur les loteries, les jeux et les paris;EST;Estonie;EUR;Euro;29,80
2019;D214A;Droits d'accise et impôts de consommation;EST;Estonie;EUR;Euro;85,04
2019;D29H;Autres impôts sur la production n.c.a.;EST;Estonie;EUR;Euro;37,02
2019;D212;Impôts et droits sur les importations, à l'exclusion de la TVA;EST;Estonie;EUR;Euro;1133,35
2019;ODA;Total des recettes fiscales;EST;Estonie;EUR;Euro;6068,61
2019;D613CN;Cotisations sociales effectives obligatoires à la charge des personnes n'occupant pas d'emploi;EST;Estonie;EUR;Euro;165,43
2019;D611;Cotisations sociales effectives à la charge des employeurs;EST;Estonie;EUR;Euro;2935,23
2019;D6132;Cotisations effectives autres que de pension à la charge des ménages;EST;Estonie;EUR;Euro;222,24
2019;D612;Cotisations sociales imputées à la charge des employeurs;EST;Estonie;EUR;Euro;72,97
2019;ODC;Produit total des impôts et cotisations sociales nettes (y compris cotisations sociales imputées), après déduction des montants dus non recouvrables;EST;Estonie;EUR;Euro;9397,98
2019;D51C2;Impôts sur les gains de détention des sociétés;EST;Estonie;EUR;Euro;415,54
2019;D29F;Impôts sur les émissions polluantes;EST;Estonie;EUR;Euro;183,99
2019;D6112;Cotisations effectives autres que de pension à la charge des employeurs;EST;Estonie;EUR;Euro;1318,31
2019;D61;Cotisations sociales nettes;EST;Estonie;EUR;Euro;3329,37
2019;D51B;Impôts sur le revenu ou les bénéfices des sociétés non compris les gains de détention;EST;Estonie;EUR;Euro;93,56
2019;D613CS;Cotisations sociales effectives obligatoires à la charge des travailleurs indépendants;EST;Estonie;EUR;Euro;20,15
2019;D51;Impôts sur le revenu;EST;Estonie;EUR;Euro;2040,69
2019;D51C;Impôts sur les gains de détention;EST;Estonie;EUR;Euro;415,54
2019;D211;Taxes du type TVA;EST;Estonie;EUR;Euro;2482,61
2019;D214D;Taxes à l'immatriculation des véhicules;EST;Estonie;EUR;Euro;8,15
2019;D6122;Cotisations imputées autres que de pension à la charge des employeurs;EST;Estonie;EUR;Euro;12,65
2019;D613;Cotisations sociales effectives à la charge des ménages;EST;Estonie;EUR;Euro;321,17
2019;D2122C;Droits d'accise;EST;Estonie;EUR;Euro;1133,35
2019;D51O;Impôts sur le revenu des sociétés y compris les gains de détention;EST;Estonie;EUR;Euro;509,10
2019;D613CE;Cotisations sociales effectives obligatoires à la charge des salariés;EST;Estonie;EUR;Euro;135,59
2019;D5;Impôts courants sur le revenu, le patrimoine, etc.;EST;Estonie;EUR;Euro;2040,69
2019;D29E;Autorisations d'exercer des activités commerciales ou professionnelles;EST;Estonie;EUR;Euro;3,56
2019;D6111;Cotisations de pension effectives à la charge des employeurs;EST;Estonie;EUR;Euro;1616,92
2019;D6121;Cotisations de pension imputées à la charge des employeurs;EST;Estonie;EUR;Euro;60,32
2019;D21;Impôts sur les produits;EST;Estonie;EUR;Euro;3739,03
2019;D6131;Cotisations de pension effectives à la charge des ménages;EST;Estonie;EUR;Euro;98,93
2020;D59;Autres impôts courants;EST;Estonie;EUR;Euro;0,00
2020;D59F;Autres impôts courants n.c.a.;EST;Estonie;EUR;Euro;0,00
2020;D613CSN;Cotisations sociales obligatoires à la charge des travailleurs indépendants et des personnes n'occupant pas d'emploi;EST;Estonie;EUR;Euro;217,34
2020;D29A;Impôts sur les terrains, bâtiments et autres constructions;EST;Estonie;EUR;Euro;58,42
2020;D61N;Cotisations sociales effectives des employeurs et des ménages;EST;Estonie;EUR;Euro;3330,65
2020;D29B;Impôts sur l'utilisation d'actifs fixes;EST;Estonie;EUR;Euro;5,03
2020;D214H;Autres taxes sur des services déterminés;EST;Estonie;EUR;Euro;0,08
2020;D2;Impôts sur la production et les importations;EST;Estonie;EUR;Euro;3741,30
2020;D214;Impôts sur les produits à l'exclusion de TVA et des impôts sur les importations et les exportations;EST;Estonie;EUR;Euro;124,36
2020;D613C;Cotisations sociales effectives obligatoires à la charge des ménages;EST;Estonie;EUR;Euro;356,67
2020;D611C;Cotisations sociales effectives obligatoires à la charge des employeurs;EST;Estonie;EUR;Euro;2973,98
2020;D2122;Impôts sur les importations à l'exclusion de la TVA et des droits sur les importations;EST;Estonie;EUR;Euro;901,10
2020;D51M;Impôts sur le revenu des personnes physiques ou des ménages y compris les gains de détention;EST;Estonie;EUR;Euro;1652,36
2020;ODD;Charges fiscales correspondant au produit total des impôts et cotisations sociales obligatoires après déduction des montants dus non recouvrables;EST;Estonie;EUR;Euro;9173,84
2020;D2_D5_D91_D611_D613;Total des impôts et des cotisations sociales;EST;Estonie;EUR;Euro;9173,84
2020;D29;Autres impôts sur la production;EST;Estonie;EUR;Euro;276,57
2020;D214F;Taxes sur les loteries, les jeux et les paris;EST;Estonie;EUR;Euro;28,12
2020;D214A;Droits d'accise et impôts de consommation;EST;Estonie;EUR;Euro;90,09
2020;D29H;Autres impôts sur la production n.c.a.;EST;Estonie;EUR;Euro;37,09
2020;D212;Impôts et droits sur les importations, à l'exclusion de la TVA;EST;Estonie;EUR;Euro;901,10
2020;ODA;Total des recettes fiscales;EST;Estonie;EUR;Euro;5843,19
2020;D613CN;Cotisations sociales effectives obligatoires à la charge des personnes n'occupant pas d'emploi;EST;Estonie;EUR;Euro;197,34
2020;D611;Cotisations sociales effectives à la charge des employeurs;EST;Estonie;EUR;Euro;2973,98
2020;D6132;Cotisations effectives autres que de pension à la charge des ménages;EST;Estonie;EUR;Euro;246,45
2020;D612;Cotisations sociales imputées à la charge des employeurs;EST;Estonie;EUR;Euro;86,45
2020;ODC;Produit total des impôts et cotisations sociales nettes (y compris cotisations sociales imputées), après déduction des montants dus non recouvrables;EST;Estonie;EUR;Euro;9260,29
2020;D51C2;Impôts sur les gains de détention des sociétés;EST;Estonie;EUR;Euro;367,64
2020;D29F;Impôts sur les émissions polluantes;EST;Estonie;EUR;Euro;171,79
2020;D6112;Cotisations effectives autres que de pension à la charge des employeurs;EST;Estonie;EUR;Euro;1340,13
2020;D61;Cotisations sociales nettes;EST;Estonie;EUR;Euro;3417,10
2020;D51B;Impôts sur le revenu ou les bénéfices des sociétés non compris les gains de détention;EST;Estonie;EUR;Euro;81,89
2020;D613CS;Cotisations sociales effectives obligatoires à la charge des travailleurs indépendants;EST;Estonie;EUR;Euro;20,00
2020;D51;Impôts sur le revenu;EST;Estonie;EUR;Euro;2101,89
2020;D51C;Impôts sur les gains de détention;EST;Estonie;EUR;Euro;367,64
2020;D211;Taxes du type TVA;EST;Estonie;EUR;Euro;2439,27
2020;D214D;Taxes à l'immatriculation des véhicules;EST;Estonie;EUR;Euro;6,07
2020;D6122;Cotisations imputées autres que de pension à la charge des employeurs;EST;Estonie;EUR;Euro;14,04
2020;D613;Cotisations sociales effectives à la charge des ménages;EST;Estonie;EUR;Euro;356,67
2020;D2122C;Droits d'accise;EST;Estonie;EUR;Euro;901,10
2020;D51O;Impôts sur le revenu des sociétés y compris les gains de détention;EST;Estonie;EUR;Euro;449,53
2020;D613CE;Cotisations sociales effectives obligatoires à la charge des salariés;EST;Estonie;EUR;Euro;139,33
2020;D5;Impôts courants sur le revenu, le patrimoine, etc.;EST;Estonie;EUR;Euro;2101,89
2020;D29E;Autorisations d'exercer des activités commerciales ou professionnelles;EST;Estonie;EUR;Euro;4,24
2020;D6121;Cotisations de pension imputées à la charge des employeurs;EST;Estonie;EUR;Euro;72,41
2020;D21;Impôts sur les produits;EST;Estonie;EUR;Euro;3464,73
2020;D6131;Cotisations de pension effectives à la charge des ménages;EST;Estonie;EUR;Euro;110,22
2020;D6111;Cotisations de pension effectives à la charge des employeurs;EST;Estonie;EUR;Euro;1633,85
2021;D59F;Autres impôts courants n.c.a.;EST;Estonie;EUR;Euro;0,00
2021;D59;Autres impôts courants;EST;Estonie;EUR;Euro;0,00
2021;D613CSN;Cotisations sociales obligatoires à la charge des travailleurs indépendants et des personnes n'occupant pas d'emploi;EST;Estonie;EUR;Euro;221,46
2021;D6111;Cotisations de pension effectives à la charge des employeurs;EST;Estonie;EUR;Euro;1815,56
2021;D6121;Cotisations de pension imputées à la charge des employeurs;EST;Estonie;EUR;Euro;78,94
2021;D21;Impôts sur les produits;EST;Estonie;EUR;Euro;3999,01
2021;D6131;Cotisations de pension effectives à la charge des ménages;EST;Estonie;EUR;Euro;109,24
2021;D5;Impôts courants sur le revenu, le patrimoine, etc.;EST;Estonie;EUR;Euro;2627,32
2021;D29E;Autorisations d'exercer des activités commerciales ou professionnelles;EST;Estonie;EUR;Euro;5,36
2021;D51O;Impôts sur le revenu des sociétés y compris les gains de détention;EST;Estonie;EUR;Euro;481,17
2021;D613CE;Cotisations sociales effectives obligatoires à la charge des salariés;EST;Estonie;EUR;Euro;150,42
2021;D214D;Taxes à l'immatriculation des véhicules;EST;Estonie;EUR;Euro;7,58
2021;D6122;Cotisations imputées autres que de pension à la charge des employeurs;EST;Estonie;EUR;Euro;17,04
2021;D613;Cotisations sociales effectives à la charge des ménages;EST;Estonie;EUR;Euro;371,88
2021;D2122C;Droits d'accise;EST;Estonie;EUR;Euro;986,34
2021;D51;Impôts sur le revenu;EST;Estonie;EUR;Euro;2627,32
2021;D51C;Impôts sur les gains de détention;EST;Estonie;EUR;Euro;385,65
2021;D211;Taxes du type TVA;EST;Estonie;EUR;Euro;2877,10
2021;D61;Cotisations sociales nettes;EST;Estonie;EUR;Euro;3747,55
2021;D51B;Impôts sur le revenu ou les bénéfices des sociétés non compris les gains de détention;EST;Estonie;EUR;Euro;95,53
2021;D613CS;Cotisations sociales effectives obligatoires à la charge des travailleurs indépendants;EST;Estonie;EUR;Euro;19,73
2021;D51C2;Impôts sur les gains de détention des sociétés;EST;Estonie;EUR;Euro;385,65
2021;D29F;Impôts sur les émissions polluantes;EST;Estonie;EUR;Euro;174,72
2021;D6112;Cotisations effectives autres que de pension à la charge des employeurs;EST;Estonie;EUR;Euro;1464,13
2021;D612;Cotisations sociales imputées à la charge des employeurs;EST;Estonie;EUR;Euro;95,98
2021;ODC;Produit total des impôts et cotisations sociales nettes (y compris cotisations sociales imputées), après déduction des montants dus non recouvrables;EST;Estonie;EUR;Euro;10659,68
2021;D6132;Cotisations effectives autres que de pension à la charge des ménages;EST;Estonie;EUR;Euro;262,64
2021;D613CN;Cotisations sociales effectives obligatoires à la charge des personnes n'occupant pas d'emploi;EST;Estonie;EUR;Euro;201,73
2021;D611;Cotisations sociales effectives à la charge des employeurs;EST;Estonie;EUR;Euro;3279,69
2021;ODA;Total des recettes fiscales;EST;Estonie;EUR;Euro;6912,13
2021;D212;Impôts et droits sur les importations, à l'exclusion de la TVA;EST;Estonie;EUR;Euro;986,34
2021;D29H;Autres impôts sur la production n.c.a.;EST;Estonie;EUR;Euro;41,33
2021;D214A;Droits d'accise et impôts de consommation;EST;Estonie;EUR;Euro;94,89
2021;D214F;Taxes sur les loteries, les jeux et les paris;EST;Estonie;EUR;Euro;33,01
2021;D29;Autres impôts sur la production;EST;Estonie;EUR;Euro;285,80
2021;ODD;Charges fiscales correspondant au produit total des impôts et cotisations sociales obligatoires après déduction des montants dus non recouvrables;EST;Estonie;EUR;Euro;10563,70
2021;D2_D5_D91_D611_D613;Total des impôts et des cotisations sociales;EST;Estonie;EUR;Euro;10563,70
2021;D611C;Cotisations sociales effectives obligatoires à la charge des employeurs;EST;Estonie;EUR;Euro;3279,69
2021;D2122;Impôts sur les importations à l'exclusion de la TVA et des droits sur les importations;EST;Estonie;EUR;Euro;986,34
2021;D51M;Impôts sur le revenu des personnes physiques ou des ménages y compris les gains de détention;EST;Estonie;EUR;Euro;2146,15
2021;D29A;Impôts sur les terrains, bâtiments et autres constructions;EST;Estonie;EUR;Euro;59,30
2021;D214;Impôts sur les produits à l'exclusion de TVA et des impôts sur les importations et les exportations;EST;Estonie;EUR;Euro;135,57
2021;D613C;Cotisations sociales effectives obligatoires à la charge des ménages;EST;Estonie;EUR;Euro;371,88
2021;D61N;Cotisations sociales effectives des employeurs et des ménages;EST;Estonie;EUR;Euro;3651,57
2021;D29B;Impôts sur l'utilisation d'actifs fixes;EST;Estonie;EUR;Euro;5,09
2021;D214H;Autres taxes sur des services déterminés;EST;Estonie;EUR;Euro;0,09
2021;D2;Impôts sur la production et les importations;EST;Estonie;EUR;Euro;4284,81
2022;D59;Autres impôts courants;EST;Estonie;EUR;Euro;0,00
2022;D59F;Autres impôts courants n.c.a.;EST;Estonie;EUR;Euro;0,00
2022;D613CSN;Cotisations sociales obligatoires à la charge des travailleurs indépendants et des personnes n'occupant pas d'emploi;EST;Estonie;EUR;Euro;180,05
2022;D29A;Impôts sur les terrains, bâtiments et autres constructions;EST;Estonie;EUR;Euro;58,98
2022;D61N;Cotisations sociales effectives des employeurs et des ménages;EST;Estonie;EUR;Euro;4122,08
2022;D29B;Impôts sur l'utilisation d'actifs fixes;EST;Estonie;EUR;Euro;5,10
2022;D214H;Autres taxes sur des services déterminés;EST;Estonie;EUR;Euro;0,08
2022;D2;Impôts sur la production et les importations;EST;Estonie;EUR;Euro;4857,33
2022;D214;Impôts sur les produits à l'exclusion de TVA et des impôts sur les importations et les exportations;EST;Estonie;EUR;Euro;144,21
2022;D613C;Cotisations sociales effectives obligatoires à la charge des ménages;EST;Estonie;EUR;Euro;350,89
2022;D611C;Cotisations sociales effectives obligatoires à la charge des employeurs;EST;Estonie;EUR;Euro;3771,19
2022;D2122;Impôts sur les importations à l'exclusion de la TVA et des droits sur les importations;EST;Estonie;EUR;Euro;1001,21
2022;D51M;Impôts sur le revenu des personnes physiques ou des ménages y compris les gains de détention;EST;Estonie;EUR;Euro;2279,44
2022;ODD;Charges fiscales correspondant au produit total des impôts et cotisations sociales obligatoires après déduction des montants dus non recouvrables;EST;Estonie;EUR;Euro;11854,99
2022;D2_D5_D91_D611_D613;Total des impôts et des cotisations sociales;EST;Estonie;EUR;Euro;11854,99
2022;D29;Autres impôts sur la production;EST;Estonie;EUR;Euro;403,10
2022;D214F;Taxes sur les loteries, les jeux et les paris;EST;Estonie;EUR;Euro;47,06
2022;D214A;Droits d'accise et impôts de consommation;EST;Estonie;EUR;Euro;89,44
2022;D29H;Autres impôts sur la production n.c.a.;EST;Estonie;EUR;Euro;42,58
2022;D212;Impôts et droits sur les importations, à l'exclusion de la TVA;EST;Estonie;EUR;Euro;1001,21
2022;ODA;Total des recettes fiscales;EST;Estonie;EUR;Euro;7732,91
2022;D613CN;Cotisations sociales effectives obligatoires à la charge des personnes n'occupant pas d'emploi;EST;Estonie;EUR;Euro;160,58
2022;D611;Cotisations sociales effectives à la charge des employeurs;EST;Estonie;EUR;Euro;3771,19
2022;D612;Cotisations sociales imputées à la charge des employeurs;EST;Estonie;EUR;Euro;107,36
