Année;Cde_Âge;Cde_Pays;Pays;Cde_Mesure;Mesure;Cde_Sexe;Sexe;Âge;Valeur_Mesurée
2010;Y15T64;ITA;Italie;PT_POP;Pourcentage de la population;M;Sexe masculin;De 15 à 64 ans;67,213
2010;Y15T64;ITA;Italie;PT_POP;Pourcentage de la population;F;Sexe féminin;De 15 à 64 ans;63,912
2010;Y15T64;ITA;Italie;PT_POP;Pourcentage de la population;_T;Total;De 15 à 64 ans;65,510
2011;Y15T64;ITA;Italie;PS;Personnes;_T;Total;De 15 à 64 ans;39202923,000
2011;Y_GE65;ITA;Italie;PS;Personnes;_T;Total;65 ans et plus;12386858,000
2011;Y15T64;ITA;Italie;PS;Personnes;M;Sexe masculin;De 15 à 64 ans;19456317,000
2011;Y_GE65;ITA;Italie;PS;Personnes;M;Sexe masculin;65 ans et plus;5249945,000
2011;Y_GE65;ITA;Italie;PS;Personnes;F;Sexe féminin;65 ans et plus;7136913,000
2011;Y15T64;ITA;Italie;PS;Personnes;F;Sexe féminin;De 15 à 64 ans;19746606,000
2011;Y_GE65;ITA;Italie;PT_POP;Pourcentage de la population;M;Sexe masculin;65 ans et plus;18,070
2011;Y_GE65;ITA;Italie;PT_POP;Pourcentage de la population;_T;Total;65 ans et plus;20,636
2011;Y_GE65;ITA;Italie;PT_POP;Pourcentage de la population;F;Sexe féminin;65 ans et plus;23,041
2011;Y_LT15;ITA;Italie;PT_POP;Pourcentage de la population;_T;Total;Moins de 15 ans;14,055
2011;Y_LT15;ITA;Italie;PT_POP;Pourcentage de la population;F;Sexe féminin;Moins de 15 ans;13,207
2011;Y_LT15;ITA;Italie;PT_POP;Pourcentage de la population;M;Sexe masculin;Moins de 15 ans;14,960
2011;Y15T64;ITA;Italie;PT_POP;Pourcentage de la population;M;Sexe masculin;De 15 à 64 ans;66,969
2011;Y15T64;ITA;Italie;PT_POP;Pourcentage de la population;F;Sexe féminin;De 15 à 64 ans;63,752
2011;Y15T64;ITA;Italie;PT_POP;Pourcentage de la population;_T;Total;De 15 à 64 ans;65,309
2012;Y15T64;ITA;Italie;PS;Personnes;_T;Total;De 15 à 64 ans;39126193,000
2012;Y_GE65;ITA;Italie;PS;Personnes;_T;Total;65 ans et plus;12630326,000
2012;Y15T64;ITA;Italie;PS;Personnes;M;Sexe masculin;De 15 à 64 ans;19421041,000
2012;Y_GE65;ITA;Italie;PS;Personnes;M;Sexe masculin;65 ans et plus;5376541,000
2012;Y_GE65;ITA;Italie;PS;Personnes;F;Sexe féminin;65 ans et plus;7253785,000
2012;Y15T64;ITA;Italie;PS;Personnes;F;Sexe féminin;De 15 à 64 ans;19705152,000
2012;Y_GE65;ITA;Italie;PT_POP;Pourcentage de la population;M;Sexe masculin;65 ans et plus;18,449
2012;Y_GE65;ITA;Italie;PT_POP;Pourcentage de la population;_T;Total;65 ans et plus;20,984
2012;Y_GE65;ITA;Italie;PT_POP;Pourcentage de la population;F;Sexe féminin;65 ans et plus;23,362
2012;Y_LT15;ITA;Italie;PT_POP;Pourcentage de la population;_T;Total;Moins de 15 ans;14,013
2012;Y_LT15;ITA;Italie;PT_POP;Pourcentage de la population;F;Sexe féminin;Moins de 15 ans;13,173
2012;Y_LT15;ITA;Italie;PT_POP;Pourcentage de la population;M;Sexe masculin;Moins de 15 ans;14,908
2012;Y15T64;ITA;Italie;PT_POP;Pourcentage de la population;M;Sexe masculin;De 15 à 64 ans;66,643
2012;Y15T64;ITA;Italie;PT_POP;Pourcentage de la population;F;Sexe féminin;De 15 à 64 ans;63,464
2012;Y15T64;ITA;Italie;PT_POP;Pourcentage de la population;_T;Total;De 15 à 64 ans;65,003
2013;Y15T64;ITA;Italie;PS;Personnes;_T;Total;De 15 à 64 ans;39036137,000
2013;Y_GE65;ITA;Italie;PS;Personnes;_T;Total;65 ans et plus;12860262,000
2013;Y15T64;ITA;Italie;PS;Personnes;M;Sexe masculin;De 15 à 64 ans;19388562,000
2013;Y_GE65;ITA;Italie;PS;Personnes;M;Sexe masculin;65 ans et plus;5495880,000
2013;Y_GE65;ITA;Italie;PS;Personnes;F;Sexe féminin;65 ans et plus;7364382,000
2013;Y15T64;ITA;Italie;PS;Personnes;F;Sexe féminin;De 15 à 64 ans;19647575,000
2013;Y_GE65;ITA;Italie;PT_POP;Pourcentage de la population;M;Sexe masculin;65 ans et plus;18,810
2013;Y_GE65;ITA;Italie;PT_POP;Pourcentage de la population;_T;Total;65 ans et plus;21,323
2013;Y_GE65;ITA;Italie;PT_POP;Pourcentage de la population;F;Sexe féminin;65 ans et plus;23,684
2013;Y_LT15;ITA;Italie;PT_POP;Pourcentage de la population;_T;Total;Moins de 15 ans;13,953
2013;Y_LT15;ITA;Italie;PT_POP;Pourcentage de la population;F;Sexe féminin;Moins de 15 ans;13,128
2013;Y_LT15;ITA;Italie;PT_POP;Pourcentage de la population;M;Sexe masculin;Moins de 15 ans;14,831
2013;Y15T64;ITA;Italie;PT_POP;Pourcentage de la population;M;Sexe masculin;De 15 à 64 ans;66,359
2013;Y15T64;ITA;Italie;PT_POP;Pourcentage de la population;F;Sexe féminin;De 15 à 64 ans;63,188
2013;Y15T64;ITA;Italie;PT_POP;Pourcentage de la population;_T;Total;De 15 à 64 ans;64,724
2014;Y15T64;ITA;Italie;PS;Personnes;_T;Total;De 15 à 64 ans;38880095,000
2014;Y_GE65;ITA;Italie;PS;Personnes;_T;Total;65 ans et plus;13080411,000
2014;Y15T64;ITA;Italie;PS;Personnes;M;Sexe masculin;De 15 à 64 ans;19321180,000
2014;Y_GE65;ITA;Italie;PS;Personnes;M;Sexe masculin;65 ans et plus;5609684,000
2014;Y_GE65;ITA;Italie;PS;Personnes;F;Sexe féminin;65 ans et plus;7470727,000
2014;Y15T64;ITA;Italie;PS;Personnes;F;Sexe féminin;De 15 à 64 ans;19558915,000
2014;Y_GE65;ITA;Italie;PT_POP;Pourcentage de la population;M;Sexe masculin;65 ans et plus;19,188
2014;Y_GE65;ITA;Italie;PT_POP;Pourcentage de la population;_T;Total;65 ans et plus;21,685
2014;Y_GE65;ITA;Italie;PT_POP;Pourcentage de la population;F;Sexe féminin;65 ans et plus;24,033
2014;Y_LT15;ITA;Italie;PT_POP;Pourcentage de la population;_T;Total;Moins de 15 ans;13,860
2014;Y_LT15;ITA;Italie;PT_POP;Pourcentage de la population;F;Sexe féminin;Moins de 15 ans;13,048
2014;Y_LT15;ITA;Italie;PT_POP;Pourcentage de la population;M;Sexe masculin;Moins de 15 ans;14,722
2014;Y15T64;ITA;Italie;PT_POP;Pourcentage de la population;M;Sexe masculin;De 15 à 64 ans;66,089
2014;Y15T64;ITA;Italie;PT_POP;Pourcentage de la population;F;Sexe féminin;De 15 à 64 ans;62,919
2014;Y15T64;ITA;Italie;PT_POP;Pourcentage de la population;_T;Total;De 15 à 64 ans;64,456
2015;Y15T64;ITA;Italie;PS;Personnes;_T;Total;De 15 à 64 ans;38704045,000
2015;Y_GE65;ITA;Italie;PS;Personnes;_T;Total;65 ans et plus;13251468,000
2015;Y15T64;ITA;Italie;PS;Personnes;M;Sexe masculin;De 15 à 64 ans;19248383,000
2015;Y_GE65;ITA;Italie;PS;Personnes;M;Sexe masculin;65 ans et plus;5703077,000
2015;Y_GE65;ITA;Italie;PS;Personnes;F;Sexe féminin;65 ans et plus;7548391,000
2015;Y15T64;ITA;Italie;PS;Personnes;F;Sexe féminin;De 15 à 64 ans;19455662,000
2015;Y_GE65;ITA;Italie;PT_POP;Pourcentage de la population;M;Sexe masculin;65 ans et plus;19,524
2015;Y_GE65;ITA;Italie;PT_POP;Pourcentage de la population;_T;Total;65 ans et plus;22,002
2015;Y_GE65;ITA;Italie;PT_POP;Pourcentage de la population;F;Sexe féminin;65 ans et plus;24,335
2015;Y_LT15;ITA;Italie;PT_POP;Pourcentage de la population;_T;Total;Moins de 15 ans;13,738
2015;Y_LT15;ITA;Italie;PT_POP;Pourcentage de la population;F;Sexe féminin;Moins de 15 ans;12,943
2015;Y_LT15;ITA;Italie;PT_POP;Pourcentage de la population;M;Sexe masculin;Moins de 15 ans;14,581
2015;Y15T64;ITA;Italie;PT_POP;Pourcentage de la population;M;Sexe masculin;De 15 à 64 ans;65,895
2015;Y15T64;ITA;Italie;PT_POP;Pourcentage de la population;F;Sexe féminin;De 15 à 64 ans;62,722
2015;Y15T64;ITA;Italie;PT_POP;Pourcentage de la population;_T;Total;De 15 à 64 ans;64,261
2016;Y15T64;ITA;Italie;PS;Personnes;_T;Total;De 15 à 64 ans;38554409,000
2016;Y_GE65;ITA;Italie;PS;Personnes;_T;Total;65 ans et plus;13391566,000
2016;Y15T64;ITA;Italie;PS;Personnes;M;Sexe masculin;De 15 à 64 ans;19199863,000
2016;Y_GE65;ITA;Italie;PS;Personnes;M;Sexe masculin;65 ans et plus;5781811,000
2016;Y_GE65;ITA;Italie;PS;Personnes;F;Sexe féminin;65 ans et plus;7609755,000
2016;Y15T64;ITA;Italie;PS;Personnes;F;Sexe féminin;De 15 à 64 ans;19354546,000
2016;Y_GE65;ITA;Italie;PT_POP;Pourcentage de la population;M;Sexe masculin;65 ans et plus;19,810
2016;Y_GE65;ITA;Italie;PT_POP;Pourcentage de la population;_T;Total;65 ans et plus;22,276
2016;Y_GE65;ITA;Italie;PT_POP;Pourcentage de la population;F;Sexe féminin;65 ans et plus;24,604
2016;Y_LT15;ITA;Italie;PT_POP;Pourcentage de la population;_T;Total;Moins de 15 ans;13,589
2016;Y_LT15;ITA;Italie;PT_POP;Pourcentage de la population;F;Sexe féminin;Moins de 15 ans;12,820
2016;Y_LT15;ITA;Italie;PT_POP;Pourcentage de la population;M;Sexe masculin;Moins de 15 ans;14,405
2016;Y15T64;ITA;Italie;PT_POP;Pourcentage de la population;M;Sexe masculin;De 15 à 64 ans;65,785
2016;Y15T64;ITA;Italie;PT_POP;Pourcentage de la population;F;Sexe féminin;De 15 à 64 ans;62,577
2016;Y15T64;ITA;Italie;PT_POP;Pourcentage de la population;_T;Total;De 15 à 64 ans;64,134
2017;Y15T64;ITA;Italie;PS;Personnes;_T;Total;De 15 à 64 ans;38429628,000
2017;Y_GE65;ITA;Italie;PS;Personnes;_T;Total;65 ans et plus;13513547,000
2017;Y15T64;ITA;Italie;PS;Personnes;M;Sexe masculin;De 15 à 64 ans;19170365,000
2017;Y_GE65;ITA;Italie;PS;Personnes;M;Sexe masculin;65 ans et plus;5850756,000
2017;Y_GE65;ITA;Italie;PS;Personnes;F;Sexe féminin;65 ans et plus;7662791,000
2017;Y15T64;ITA;Italie;PS;Personnes;F;Sexe féminin;De 15 à 64 ans;19259263,000
2017;Y_GE65;ITA;Italie;PT_POP;Pourcentage de la population;M;Sexe masculin;65 ans et plus;20,059
2017;Y_GE65;ITA;Italie;PT_POP;Pourcentage de la population;_T;Total;65 ans et plus;22,522
2017;Y_GE65;ITA;Italie;PT_POP;Pourcentage de la population;F;Sexe féminin;65 ans et plus;24,851
2017;Y_LT15;ITA;Italie;PT_POP;Pourcentage de la population;_T;Total;Moins de 15 ans;13,431
2017;Y_LT15;ITA;Italie;PT_POP;Pourcentage de la population;F;Sexe féminin;Moins de 15 ans;12,689
2017;Y_LT15;ITA;Italie;PT_POP;Pourcentage de la population;M;Sexe masculin;Moins de 15 ans;14,216
2017;Y15T64;ITA;Italie;PT_POP;Pourcentage de la population;M;Sexe masculin;De 15 à 64 ans;65,725
2017;Y15T64;ITA;Italie;PT_POP;Pourcentage de la population;F;Sexe féminin;De 15 à 64 ans;62,460
2017;Y15T64;ITA;Italie;PT_POP;Pourcentage de la population;_T;Total;De 15 à 64 ans;64,047
2018;Y15T64;ITA;Italie;PS;Personnes;_T;Total;De 15 à 64 ans;38310756,000
2018;Y_GE65;ITA;Italie;PS;Personnes;_T;Total;65 ans et plus;13629179,000
2018;Y15T64;ITA;Italie;PS;Personnes;M;Sexe masculin;De 15 à 64 ans;19141860,000
2018;Y_GE65;ITA;Italie;PS;Personnes;M;Sexe masculin;65 ans et plus;5918196,000
2018;Y_GE65;ITA;Italie;PS;Personnes;F;Sexe féminin;65 ans et plus;7710983,000
2018;Y15T64;ITA;Italie;PS;Personnes;F;Sexe féminin;De 15 à 64 ans;19168896,000
2018;Y_GE65;ITA;Italie;PT_POP;Pourcentage de la population;M;Sexe masculin;65 ans et plus;20,307
2018;Y_GE65;ITA;Italie;PT_POP;Pourcentage de la population;_T;Total;65 ans et plus;22,762
2018;Y_GE65;ITA;Italie;PT_POP;Pourcentage de la population;F;Sexe féminin;65 ans et plus;25,090
2018;Y_LT15;ITA;Italie;PT_POP;Pourcentage de la population;_T;Total;Moins de 15 ans;13,256
2018;Y_LT15;ITA;Italie;PT_POP;Pourcentage de la population;F;Sexe féminin;Moins de 15 ans;12,539
2018;Y_LT15;ITA;Italie;PT_POP;Pourcentage de la population;M;Sexe masculin;Moins de 15 ans;14,012
2018;Y15T64;ITA;Italie;PT_POP;Pourcentage de la population;M;Sexe masculin;De 15 à 64 ans;65,681
2018;Y15T64;ITA;Italie;PT_POP;Pourcentage de la population;F;Sexe féminin;De 15 à 64 ans;62,372
2018;Y15T64;ITA;Italie;PT_POP;Pourcentage de la population;_T;Total;De 15 à 64 ans;63,982
2019;Y15T64;ITA;Italie;PS;Personnes;_T;Total;De 15 à 64 ans;38153205,000
2019;Y_GE65;ITA;Italie;PS;Personnes;_T;Total;65 ans et plus;13776150,000
2019;Y15T64;ITA;Italie;PS;Personnes;M;Sexe masculin;De 15 à 64 ans;19077768,000
2019;Y_GE65;ITA;Italie;PS;Personnes;M;Sexe masculin;65 ans et plus;5999773,000
2019;Y_GE65;ITA;Italie;PS;Personnes;F;Sexe féminin;65 ans et plus;7776377,000
2019;Y15T64;ITA;Italie;PS;Personnes;F;Sexe féminin;De 15 à 64 ans;19075437,000
2019;Y_GE65;ITA;Italie;PT_POP;Pourcentage de la population;M;Sexe masculin;65 ans et plus;20,624
2019;Y_GE65;ITA;Italie;PT_POP;Pourcentage de la population;_T;Total;65 ans et plus;23,064
2019;Y_GE65;ITA;Italie;PT_POP;Pourcentage de la population;F;Sexe féminin;65 ans et plus;25,381
2019;Y_LT15;ITA;Italie;PT_POP;Pourcentage de la population;_T;Total;Moins de 15 ans;13,059
2019;Y_LT15;ITA;Italie;PT_POP;Pourcentage de la population;F;Sexe féminin;Moins de 15 ans;12,359
2019;Y_LT15;ITA;Italie;PT_POP;Pourcentage de la population;M;Sexe masculin;Moins de 15 ans;13,795
2019;Y15T64;ITA;Italie;PT_POP;Pourcentage de la population;M;Sexe masculin;De 15 à 64 ans;65,580
2019;Y15T64;ITA;Italie;PT_POP;Pourcentage de la population;F;Sexe féminin;De 15 à 64 ans;62,260
2019;Y15T64;ITA;Italie;PT_POP;Pourcentage de la population;_T;Total;De 15 à 64 ans;63,877
2020;Y15T64;ITA;Italie;PS;Personnes;_T;Total;De 15 à 64 ans;37856485,000
2020;Y_GE65;ITA;Italie;PS;Personnes;_T;Total;65 ans et plus;13900309,000
2020;Y15T64;ITA;Italie;PS;Personnes;M;Sexe masculin;De 15 à 64 ans;18937019,000
2020;Y_GE65;ITA;Italie;PS;Personnes;M;Sexe masculin;65 ans et plus;6068805,000
2020;Y_GE65;ITA;Italie;PS;Personnes;F;Sexe féminin;65 ans et plus;7831504,000
2020;Y15T64;ITA;Italie;PS;Personnes;F;Sexe féminin;De 15 à 64 ans;18919466,000
2020;Y_GE65;ITA;Italie;PT_POP;Pourcentage de la population;M;Sexe masculin;65 ans et plus;20,957
2020;Y_GE65;ITA;Italie;PT_POP;Pourcentage de la population;_T;Total;65 ans et plus;23,386
2020;Y_GE65;ITA;Italie;PT_POP;Pourcentage de la population;F;Sexe féminin;65 ans et plus;25,693
2020;Y_LT15;ITA;Italie;PT_POP;Pourcentage de la population;_T;Total;Moins de 15 ans;12,924
2020;Y_LT15;ITA;Italie;PT_POP;Pourcentage de la population;F;Sexe féminin;Moins de 15 ans;12,236
2020;Y_LT15;ITA;Italie;PT_POP;Pourcentage de la population;M;Sexe masculin;Moins de 15 ans;13,648
2020;Y15T64;ITA;Italie;PT_POP;Pourcentage de la population;M;Sexe masculin;De 15 à 64 ans;65,394
2020;Y15T64;ITA;Italie;PT_POP;Pourcentage de la population;F;Sexe féminin;De 15 à 64 ans;62,070
2020;Y15T64;ITA;Italie;PT_POP;Pourcentage de la population;_T;Total;De 15 à 64 ans;63,690
2021;Y15T64;ITA;Italie;PS;Personnes;_T;Total;De 15 à 64 ans;37573534,000
2021;Y_GE65;ITA;Italie;PS;Personnes;_T;Total;65 ans et plus;13996468,000
2021;Y15T64;ITA;Italie;PS;Personnes;M;Sexe masculin;De 15 à 64 ans;18824028,000
2021;Y_GE65;ITA;Italie;PS;Personnes;M;Sexe masculin;65 ans et plus;6128180,000
2021;Y_GE65;ITA;Italie;PS;Personnes;F;Sexe féminin;65 ans et plus;7868288,000
2021;Y15T64;ITA;Italie;PS;Personnes;F;Sexe féminin;De 15 à 64 ans;18749506,000
2021;Y_GE65;ITA;Italie;PT_POP;Pourcentage de la population;M;Sexe masculin;65 ans et plus;21,247
2021;Y_GE65;ITA;Italie;PT_POP;Pourcentage de la population;_T;Total;65 ans et plus;23,669
2021;Y_GE65;ITA;Italie;PT_POP;Pourcentage de la population;F;Sexe féminin;65 ans et plus;25,976
2021;Y_LT15;ITA;Italie;PT_POP;Pourcentage de la population;_T;Total;Moins de 15 ans;12,790
2021;Y_LT15;ITA;Italie;PT_POP;Pourcentage de la population;F;Sexe féminin;Moins de 15 ans;12,125
2021;Y_LT15;ITA;Italie;PT_POP;Pourcentage de la population;M;Sexe masculin;Moins de 15 ans;13,488
2021;Y15T64;ITA;Italie;PT_POP;Pourcentage de la population;M;Sexe masculin;De 15 à 64 ans;65,265
2021;Y15T64;ITA;Italie;PT_POP;Pourcentage de la population;F;Sexe féminin;De 15 à 64 ans;61,899
2021;Y15T64;ITA;Italie;PT_POP;Pourcentage de la population;_T;Total;De 15 à 64 ans;63,541
2022;Y15T64;ITA;Italie;PS;Personnes;F;Sexe féminin;De 15 à 64 ans;18677713,000
2022;Y_GE65;ITA;Italie;PS;Personnes;F;Sexe féminin;65 ans et plus;7916750,000
2022;Y15T64;ITA;Italie;PS;Personnes;M;Sexe masculin;De 15 à 64 ans;18802657,000
2022;Y_GE65;ITA;Italie;PS;Personnes;M;Sexe masculin;65 ans et plus;6199599,000
2022;Y_GE65;ITA;Italie;PS;Personnes;_T;Total;65 ans et plus;14116349,000
2022;Y15T64;ITA;Italie;PS;Personnes;_T;Total;De 15 à 64 ans;37480370,000
2022;Y_GE65;ITA;Italie;PT_POP;Pourcentage de la population;M;Sexe masculin;65 ans et plus;21,514
2022;Y_GE65;ITA;Italie;PT_POP;Pourcentage de la population;_T;Total;65 ans et plus;23,920
2022;Y_GE65;ITA;Italie;PT_POP;Pourcentage de la population;F;Sexe féminin;65 ans et plus;26,217
2022;Y_LT15;ITA;Italie;PT_POP;Pourcentage de la population;_T;Total;Moins de 15 ans;12,568
2022;Y_LT15;ITA;Italie;PT_POP;Pourcentage de la population;F;Sexe féminin;Moins de 15 ans;11,929
2022;Y_LT15;ITA;Italie;PT_POP;Pourcentage de la population;M;Sexe masculin;Moins de 15 ans;13,238
2022;Y15T64;ITA;Italie;PT_POP;Pourcentage de la population;M;Sexe masculin;De 15 à 64 ans;65,249
2022;Y15T64;ITA;Italie;PT_POP;Pourcentage de la population;F;Sexe féminin;De 15 à 64 ans;61,853
2022;Y15T64;ITA;Italie;PT_POP;Pourcentage de la population;_T;Total;De 15 à 64 ans;63,511
2023;Y15T64;ITA;Italie;PS;Personnes;F;Sexe féminin;De 15 à 64 ans;18640606,000
2023;Y_GE65;ITA;Italie;PS;Personnes;F;Sexe féminin;65 ans et plus;7984717,000
2023;Y15T64;ITA;Italie;PS;Personnes;M;Sexe masculin;De 15 à 64 ans;18809411,000
2023;Y_GE65;ITA;Italie;PS;Personnes;M;Sexe masculin;65 ans et plus;6284300,000
2023;Y15T64;ITA;Italie;PS;Personnes;_T;Total;De 15 à 64 ans;37450017,000
2023;Y_GE65;ITA;Italie;PS;Personnes;_T;Total;65 ans et plus;14269017,000
2023;Y_GE65;ITA;Italie;PT_POP;Pourcentage de la population;M;Sexe masculin;65 ans et plus;21,797
2023;Y_GE65;ITA;Italie;PT_POP;Pourcentage de la population;_T;Total;65 ans et plus;24,191
2023;Y_GE65;ITA;Italie;PT_POP;Pourcentage de la population;F;Sexe féminin;65 ans et plus;26,480
2023;Y_LT15;ITA;Italie;PT_POP;Pourcentage de la population;_T;Total;Moins de 15 ans;12,317
2023;Y_LT15;ITA;Italie;PT_POP;Pourcentage de la population;F;Sexe féminin;Moins de 15 ans;11,701
2023;Y_LT15;ITA;Italie;PT_POP;Pourcentage de la population;M;Sexe masculin;Moins de 15 ans;12,962
2023;Y15T64;ITA;Italie;PT_POP;Pourcentage de la population;M;Sexe masculin;De 15 à 64 ans;65,241
2023;Y15T64;ITA;Italie;PT_POP;Pourcentage de la population;F;Sexe féminin;De 15 à 64 ans;61,819
2023;Y15T64;ITA;Italie;PT_POP;Pourcentage de la population;_T;Total;De 15 à 64 ans;63,492
2024;Y15T64;ITA;Italie;PS;Personnes;F;Sexe féminin;De 15 à 64 ans;18570520,000
2024;Y_GE65;ITA;Italie;PS;Personnes;F;Sexe féminin;65 ans et plus;8074463,000
2024;Y15T64;ITA;Italie;PS;Personnes;M;Sexe masculin;De 15 à 64 ans;18814512,000
2024;Y_GE65;ITA;Italie;PS;Personnes;M;Sexe masculin;65 ans et plus;6390488,000
2024;Y_GE65;ITA;Italie;PS;Personnes;_T;Total;65 ans et plus;14464951,000
2024;Y15T64;ITA;Italie;PS;Personnes;_T;Total;De 15 à 64 ans;37385032,000
2024;Y_GE65;ITA;Italie;PT_POP;Pourcentage de la population;M;Sexe masculin;65 ans et plus;22,142
2024;Y_GE65;ITA;Italie;PT_POP;Pourcentage de la population;_T;Total;65 ans et plus;24,537
2024;Y_GE65;ITA;Italie;PT_POP;Pourcentage de la population;F;Sexe féminin;65 ans et plus;26,834
2024;Y_LT15;ITA;Italie;PT_POP;Pourcentage de la population;_T;Total;Moins de 15 ans;12,048
2024;Y_LT15;ITA;Italie;PT_POP;Pourcentage de la population;F;Sexe féminin;Moins de 15 ans;11,452
2024;Y_LT15;ITA;Italie;PT_POP;Pourcentage de la population;M;Sexe masculin;Moins de 15 ans;12,670
2024;Y15T64;ITA;Italie;PT_POP;Pourcentage de la population;M;Sexe masculin;De 15 à 64 ans;65,188
2024;Y15T64;ITA;Italie;PT_POP;Pourcentage de la population;F;Sexe féminin;De 15 à 64 ans;61,715
2024;Y15T64;ITA;Italie;PT_POP;Pourcentage de la population;_T;Total;De 15 à 64 ans;63,415
2002;Y15T64;LTU;Lituanie;PS;Personnes;_T;Total;De 15 à 64 ans;2296345,000
2002;Y_GE65;LTU;Lituanie;PS;Personnes;_T;Total;65 ans et plus;506297,000
2002;Y15T64;LTU;Lituanie;PS;Personnes;M;Sexe masculin;De 15 à 64 ans;1104350,000
2002;Y_GE65;LTU;Lituanie;PS;Personnes;M;Sexe masculin;65 ans et plus;175262,000
2002;Y_GE65;LTU;Lituanie;PS;Personnes;F;Sexe féminin;65 ans et plus;331035,000
2002;Y15T64;LTU;Lituanie;PS;Personnes;F;Sexe féminin;De 15 à 64 ans;1191995,000
2002;Y_GE65;LTU;Lituanie;PT_POP;Pourcentage de la population;M;Sexe masculin;65 ans et plus;10,904
2002;Y_GE65;LTU;Lituanie;PT_POP;Pourcentage de la population;_T;Total;65 ans et plus;14,705
2002;Y_GE65;LTU;Lituanie;PT_POP;Pourcentage de la population;F;Sexe féminin;65 ans et plus;18,033
2002;Y_LT15;LTU;Lituanie;PT_POP;Pourcentage de la population;_T;Total;Moins de 15 ans;18,600
2002;Y_LT15;LTU;Lituanie;PT_POP;Pourcentage de la population;F;Sexe féminin;Moins de 15 ans;17,035
2002;Y_LT15;LTU;Lituanie;PT_POP;Pourcentage de la population;M;Sexe masculin;Moins de 15 ans;20,389
2002;Y15T64;LTU;Lituanie;PT_POP;Pourcentage de la population;M;Sexe masculin;De 15 à 64 ans;68,707
2002;Y15T64;LTU;Lituanie;PT_POP;Pourcentage de la population;F;Sexe féminin;De 15 à 64 ans;64,933
2002;Y15T64;LTU;Lituanie;PT_POP;Pourcentage de la population;_T;Total;De 15 à 64 ans;66,695
2003;Y15T64;LTU;Lituanie;PS;Personnes;_T;Total;De 15 à 64 ans;2284871,000
2003;Y_GE65;LTU;Lituanie;PS;Personnes;_T;Total;65 ans et plus;518167,000
2003;Y15T64;LTU;Lituanie;PS;Personnes;M;Sexe masculin;De 15 à 64 ans;1100637,000
2003;Y_GE65;LTU;Lituanie;PS;Personnes;M;Sexe masculin;65 ans et plus;178325,000
2003;Y_GE65;LTU;Lituanie;PS;Personnes;F;Sexe féminin;65 ans et plus;339842,000
2003;Y15T64;LTU;Lituanie;PS;Personnes;F;Sexe féminin;De 15 à 64 ans;1184234,000
2003;Y_GE65;LTU;Lituanie;PT_POP;Pourcentage de la population;M;Sexe masculin;65 ans et plus;11,197
2003;Y_GE65;LTU;Lituanie;PT_POP;Pourcentage de la population;_T;Total;65 ans et plus;15,172
2003;Y_GE65;LTU;Lituanie;PT_POP;Pourcentage de la population;F;Sexe féminin;65 ans et plus;18,645
2003;Y_LT15;LTU;Lituanie;PT_POP;Pourcentage de la population;_T;Total;Moins de 15 ans;17,925
2003;Y_LT15;LTU;Lituanie;PT_POP;Pourcentage de la population;F;Sexe féminin;Moins de 15 ans;16,382
2003;Y_LT15;LTU;Lituanie;PT_POP;Pourcentage de la population;M;Sexe masculin;Moins de 15 ans;19,691
2003;Y15T64;LTU;Lituanie;PT_POP;Pourcentage de la population;M;Sexe masculin;De 15 à 64 ans;69,111
2003;Y15T64;LTU;Lituanie;PT_POP;Pourcentage de la population;F;Sexe féminin;De 15 à 64 ans;64,973
2003;Y15T64;LTU;Lituanie;PT_POP;Pourcentage de la population;_T;Total;De 15 à 64 ans;66,903
2004;Y15T64;LTU;Lituanie;PS;Personnes;_T;Total;De 15 à 64 ans;2263168,000
2004;Y_GE65;LTU;Lituanie;PS;Personnes;_T;Total;65 ans et plus;527633,000
2004;Y15T64;LTU;Lituanie;PS;Personnes;M;Sexe masculin;De 15 à 64 ans;1091541,000
2004;Y_GE65;LTU;Lituanie;PS;Personnes;M;Sexe masculin;65 ans et plus;181001,000
2004;Y_GE65;LTU;Lituanie;PS;Personnes;F;Sexe féminin;65 ans et plus;346632,000
2004;Y15T64;LTU;Lituanie;PS;Personnes;F;Sexe féminin;De 15 à 64 ans;1171627,000
2004;Y_GE65;LTU;Lituanie;PT_POP;Pourcentage de la population;M;Sexe masculin;65 ans et plus;11,506
2004;Y_GE65;LTU;Lituanie;PT_POP;Pourcentage de la population;_T;Total;65 ans et plus;15,624
